%Tamaño de la matrix 33 x 980
 -1.4367685e-001	 -1.6397941e-001	 -1.6397941e-001	 -1.6397941e-001	 -1.6397941e-001	 -1.4367685e-001	 -1.4367685e-001	 -1.1576083e-001	 -1.1576083e-001	 -1.1576083e-001	 -1.4875249e-001	 -7.2617899e-002	 -7.2617899e-002	 -9.7996097e-002	 -9.7996097e-002	 -4.0967662e-003	 -1.8681979e-001	 -1.8681979e-001	 -1.8681979e-001	 -2.3757618e-001	 -2.3757618e-001	 -2.3757618e-001	 -2.3757618e-001	 -3.5431589e-001	 -3.5431589e-001	 -3.5431589e-001	 -2.1727362e-001	 -2.1727362e-001	 -2.1727362e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4772746e-001	 -2.4772746e-001	 -2.4772746e-001	 -3.1624859e-001	 -3.1624859e-001	 -3.1624859e-001	 -2.3503836e-001	 -2.3503836e-001	 -2.3503836e-001	 -2.8071912e-001	 -2.8071912e-001	 -2.8071912e-001	 -9.7996097e-002	 -9.7996097e-002	 -9.7996097e-002	 -9.7996097e-002	 -2.3757618e-001	 -2.3757618e-001	 -2.3757618e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -1.7413069e-001	 -1.7413069e-001	 -1.7413069e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.5382813e-001	 -1.5382813e-001	 -1.5382813e-001	  9.4878204e-002	  9.4878204e-002	 -1.3606339e-001	 -1.3606339e-001	 -1.3606339e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.7413069e-001	 -1.7413069e-001	 -1.7413069e-001	 -2.2742490e-001	 -2.2742490e-001	 -2.2742490e-001	 -1.7666851e-001	 -1.7666851e-001	 -1.7666851e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -2.3250054e-001	 -2.3250054e-001	 -2.3250054e-001	 -3.6192935e-001	 -3.6192935e-001	 -3.6192935e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.6651723e-001	 -2.6803002e-001	 -2.6803002e-001	 -2.6803002e-001	 -1.2591211e-001	 -1.2591211e-001	 -1.2591211e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.0966017e-001	 -2.0966017e-001	 -2.0966017e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.5129031e-001	 -1.5129031e-001	 -1.5129031e-001	 -2.9474964e-002	 -2.9474964e-002	 -2.9474964e-002	 -1.2083647e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.3757618e-001	 -3.7969409e-001	 -3.7969409e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9443325e-001	 -1.9443325e-001	 -1.9443325e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.7056784e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.6651723e-001	 -9.7996097e-002	 -1.6651723e-001	 -1.6651723e-001	 -1.6651723e-001	 -3.0609732e-001	 -3.0609732e-001	 -3.0609732e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.0966017e-001	 -2.0966017e-001	 -2.0966017e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.2591211e-001	 -1.2591211e-001	 -1.2591211e-001	 -5.7390981e-002	 -5.7390981e-002	 -5.7390981e-002	 -1.4875249e-001	 -1.4875249e-001	 -1.4875249e-001	 -1.4875249e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.5787874e-001	 -2.5787874e-001	 -3.8984537e-001	 -3.8984537e-001	 -3.8984537e-001	 -2.2996272e-001	 -2.2996272e-001	 -2.2996272e-001	 -2.9087040e-001	 -2.9087040e-001	 -2.9087040e-001	 -2.9087040e-001	 -1.6144159e-001	 -1.6144159e-001	 -1.6144159e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.7920633e-001	 -1.7920633e-001	 -1.7920633e-001	 -2.0458453e-001	 -2.0458453e-001	 -3.3401333e-001	 -3.3401333e-001	 -3.3401333e-001	 -1.9443325e-001	 -1.9443325e-001	 -1.9443325e-001	 -3.8984537e-001	 -3.8984537e-001	 -3.8984537e-001	 -2.7818130e-001	 -2.7818130e-001	 -2.7818130e-001	 -2.7818130e-001	 -1.3352557e-001	 -1.3352557e-001	 -1.3352557e-001	 -2.8833258e-001	 -2.8833258e-001	 -2.8833258e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -3.4162679e-001	 -3.4162679e-001	 -3.4162679e-001	 -2.1981144e-001	 -1.6651723e-001	 -4.9777522e-002	 -4.9777522e-002	 -4.9777522e-002	 -4.9777522e-002	 -1.6397941e-001	 -1.6397941e-001	 -1.6397941e-001	 -3.2012783e-002	 -3.2012783e-002	 -3.2012783e-002	 -3.2012783e-002	  2.7760123e-001	  2.7760123e-001	  2.7760123e-001	  1.3815528e+000	  1.3815528e+000	  1.3815528e+000	  3.2570016e+000	  3.2570016e+000	  3.2570016e+000	  5.4319131e+000	  5.4319131e+000	  7.0307396e+000	  7.0307396e+000	  7.0307396e+000	  7.6575810e+000	  7.6575810e+000	  7.6575810e+000	  7.6575810e+000	  7.5433791e+000	  7.5433791e+000	  7.5433791e+000	  6.0815950e+000	  6.0815950e+000	  6.0815950e+000	  6.0815950e+000	  4.2442135e+000	  4.2442135e+000	  4.2442135e+000	  2.4855044e+000	  2.4855044e+000	  2.4855044e+000	  1.2876535e+000	  1.2876535e+000	  1.2876535e+000	  5.5168576e-001	  5.5168576e-001	  8.9802564e-002	  8.9802564e-002	  8.9802564e-002	  4.1583989e-002	  4.1583989e-002	  4.1583989e-002	  4.4121809e-002	  4.4121809e-002	  4.4121809e-002	  8.7264745e-002	  8.7264745e-002	  1.8743612e-002	  1.8743612e-002	  1.4817242e-001	  1.4817242e-001	  1.4817242e-001	  4.4509733e-001	  4.4509733e-001	  6.6588765e-001	  6.6588765e-001	  6.6588765e-001	  9.1205616e-001	  9.1205616e-001	  9.1205616e-001	  1.4576874e+000	  1.5515867e+000	  1.5515867e+000	  1.5515867e+000	  1.7622258e+000	  1.7622258e+000	  1.7622258e+000	  1.9170328e+000	  1.9170328e+000	  1.9170328e+000	  1.6911668e+000	  1.6911668e+000	  1.6911668e+000	  1.3460233e+000	  1.3460233e+000	  1.2318214e+000	  1.2318214e+000	  1.2318214e+000	  8.1561901e-001	  8.1561901e-001	  8.1561901e-001	  5.7960177e-001	  5.7960177e-001	  5.7960177e-001	  5.7960177e-001	  3.7657620e-001	  3.7657620e-001	  3.7657620e-001	  2.3953393e-001	  2.3953393e-001	 -1.5589464e-003	 -5.4853161e-002	 -5.4853161e-002	 -5.4853161e-002	 -1.3352557e-001	 -1.3352557e-001	 -1.0560956e-001	 -1.0560956e-001	 -1.0560956e-001	 -3.9238319e-001	 -3.9238319e-001	 -3.9238319e-001	 -3.9238319e-001	 -2.0712235e-001	 -2.0712235e-001	 -2.0712235e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.0966017e-001	 -2.0966017e-001	 -2.0966017e-001	 -1.7159287e-001	 -1.7159287e-001	 -1.7159287e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.5589464e-003	 -1.5589464e-003	 -7.5155719e-002	 -7.5155719e-002	 -7.5155719e-002	 -3.7088423e-002	 -3.7088423e-002	 -3.7088423e-002	 -3.7088423e-002	 -2.6803002e-001	 -2.6803002e-001	 -2.6803002e-001	 -3.6700499e-001	 -3.6700499e-001	 -3.6700499e-001	 -3.6700499e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.1322302e-001	 -8.0231358e-002	 -8.0231358e-002	 -1.5636595e-001	 -1.5636595e-001	 -1.5636595e-001	 -1.5129031e-001	 -1.5129031e-001	 -1.5129031e-001	 -3.2639987e-001	 -3.2639987e-001	 -3.2639987e-001	 -3.2639987e-001	 -3.0609732e-001	 -3.0609732e-001	 -3.0609732e-001	 -3.2132423e-001	 -3.2132423e-001	 -3.2132423e-001	 -2.0458453e-001	 -2.0458453e-001	 -2.0458453e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.0966017e-001	 -2.0966017e-001	 -2.0966017e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.2996272e-001	 -2.2996272e-001	 -2.2996272e-001	 -8.5306998e-002	 -8.5306998e-002	 -8.5306998e-002	 -8.5306998e-002	 -5.2315341e-002	 -5.2315341e-002	 -5.2315341e-002	 -1.5382813e-001	 -1.5382813e-001	 -1.5382813e-001	 -2.2742490e-001	 -2.2742490e-001	 -2.2742490e-001	 -3.7461845e-001	 -3.7461845e-001	 -6.5004440e-002	 -6.5004440e-002	 -1.2083647e-001	 -1.2083647e-001	 -1.2083647e-001	 -1.2083647e-001	 -9.1724056e-003	 -9.1724056e-003	 -9.1724056e-003	 -1.1576083e-001	 -1.1576083e-001	 -1.1576083e-001	 -1.5636595e-001	 -1.5636595e-001	 -1.5636595e-001	 -1.2337429e-001	 -1.2337429e-001	 -1.2337429e-001	 -3.7461845e-001	 -3.7461845e-001	 -3.7461845e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.6041656e-001	 -1.0307174e-001	 -1.0307174e-001	 -1.0307174e-001	 -1.0307174e-001	 -2.5026528e-001	 -2.5026528e-001	 -2.5026528e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.9087040e-001	 -2.9087040e-001	 -2.9087040e-001	 -3.2639987e-001	 -3.2639987e-001	 -3.2639987e-001	 -3.1878641e-001	 -3.1878641e-001	 -3.1878641e-001	 -3.1117296e-001	 -3.1117296e-001	 -1.4367685e-001	 -3.1878641e-001	 -2.5787874e-001	 -2.5787874e-001	 -3.9492101e-001	 -1.8935761e-001	 -1.8935761e-001	 -1.8935761e-001	 -2.3250054e-001	 -2.3250054e-001	 -2.3250054e-001	 -1.7159287e-001	 -1.7159287e-001	 -1.7159287e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.1068520e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.9848386e-001	 -2.9848386e-001	 -2.9848386e-001	 -2.9848386e-001	 -2.7564348e-001	 -2.7564348e-001	 -2.2996272e-001	 -2.2996272e-001	 -2.2996272e-001	 -2.8579476e-001	 -2.8579476e-001	 -2.8579476e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -3.8984537e-001	 -3.8984537e-001	 -3.8984537e-001	 -4.2791266e-001	 -4.2791266e-001	 -4.2791266e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -1.2591211e-001	 -1.2591211e-001	 -1.2591211e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.0053392e-001	 -1.0053392e-001	 -2.6295438e-001	 -2.6295438e-001	 -2.6295438e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -1.5129031e-001	 -1.5129031e-001	 -1.5129031e-001	 -2.3757618e-001	 -2.3757618e-001	 -2.3757618e-001	 -2.3757618e-001	 -8.5306998e-002	 -8.5306998e-002	 -8.5306998e-002	 -2.0458453e-001	 -2.0458453e-001	 -2.9087040e-001	 -2.9087040e-001	 -2.9087040e-001	 -4.3045048e-001	 -4.3045048e-001	 -4.3045048e-001	 -3.1624859e-001	 -3.1624859e-001	 -3.1624859e-001	 -2.5534092e-001	 -2.0712235e-001	 -2.0712235e-001	 -2.0712235e-001	 -1.9189543e-001	 -1.9189543e-001	 -1.9189543e-001	 -2.8833258e-001	 -2.8579476e-001	 -2.8579476e-001	 -2.0204671e-001	 -3.0102168e-001	 -3.0102168e-001	 -3.0102168e-001	 -1.7920633e-001	 -1.7920633e-001	 -1.7920633e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -3.2893769e-001	 -3.2893769e-001	 -8.5306998e-002	 -1.1829865e-001	 -1.7920633e-001	 -1.7920633e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.4518964e-001	 -2.4518964e-001	 -2.4518964e-001	 -3.7461845e-001	 -3.7461845e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.6651723e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.8174415e-001	 -2.2488708e-001	 -2.2488708e-001	 -2.2488708e-001	 -2.2488708e-001	 -2.0458453e-001	 -2.0458453e-001	 -2.0458453e-001	 -2.4772746e-001	 -2.4772746e-001	 -2.4772746e-001	 -3.1117296e-001	 -3.1117296e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.6295438e-001	 -2.6295438e-001	 -2.6295438e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.0966017e-001	 -2.0966017e-001	 -2.0966017e-001	 -1.1068520e-001	 -1.1068520e-001	 -1.1068520e-001	 -1.1068520e-001	 -4.9777522e-002	 -4.9777522e-002	 -2.6803002e-001	 -2.6803002e-001	 -2.6803002e-001	 -3.6700499e-001	 -3.6700499e-001	 -3.6700499e-001	 -9.7996097e-002	 -1.8428197e-001	 -1.8428197e-001	 -3.4416461e-001	 -3.4416461e-001	 -3.4416461e-001	 -3.4416461e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.4621467e-001	  9.7887333e-004	  9.7887333e-004	  9.7887333e-004	  1.1130152e-002	  1.1130152e-002	  1.1130152e-002	 -1.8428197e-001	 -1.8428197e-001	 -1.8935761e-001	 -1.8935761e-001	 -1.8935761e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.8174415e-001	 -2.5026528e-001	 -2.0966017e-001	 -2.0966017e-001	 -2.0966017e-001	 -1.7920633e-001	 -1.7920633e-001	 -1.7920633e-001	 -3.2893769e-001	 -3.2893769e-001	 -3.2893769e-001	 -3.5177807e-001	 -3.5177807e-001	 -3.5177807e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.0458453e-001	 -2.0458453e-001	 -2.0458453e-001	 -1.8174415e-001	 -1.8174415e-001	 -1.8174415e-001	 -4.3806394e-001	 -4.3806394e-001	 -4.3806394e-001	 -3.7715627e-001	 -3.7715627e-001	 -3.7715627e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.6295438e-001	 -2.6295438e-001	 -2.6295438e-001	 -1.8681979e-001	 -1.8681979e-001	 -1.8681979e-001	 -1.7920633e-001	 -1.7920633e-001	 -1.7920633e-001	 -1.4875249e-001	 -1.4875249e-001	 -1.4875249e-001	 -1.4875249e-001	  1.6205792e-002	  1.6205792e-002	  1.6205792e-002	 -1.2591211e-001	 -1.2591211e-001	 -1.2591211e-001	 -2.9594604e-001	 -2.9594604e-001	 -2.9594604e-001	 -3.0355950e-001	 -3.0355950e-001	 -3.0355950e-001	 -2.5534092e-001	 -2.5534092e-001	 -2.5534092e-001	 -2.1473580e-001	 -2.1473580e-001	 -2.1473580e-001	 -2.4518964e-001	 -2.4518964e-001	 -2.4518964e-001	 -2.7818130e-001	 -2.7818130e-001	 -1.7159287e-001	 -1.7159287e-001	 -1.7159287e-001	 -2.9340822e-001	 -2.1727362e-001	 -2.1727362e-001	 -2.1727362e-001	 -5.2315341e-002	 -5.2315341e-002	 -5.2315341e-002	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.3352557e-001	 -1.3352557e-001	 -1.3352557e-001	 -1.4248045e-002	 -1.4248045e-002	 -1.4248045e-002	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -1.9697107e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.5026528e-001	 -2.5026528e-001	 -2.5026528e-001	 -1.6397941e-001	 -1.6397941e-001	 -1.6144159e-001	 -1.6144159e-001	 -1.6144159e-001	 -2.0204671e-001	 -2.0204671e-001	 -2.0204671e-001	 -9.0382637e-002	 -9.0382637e-002	 -9.0382637e-002	 -1.1068520e-001	 -1.1068520e-001	 -1.1068520e-001	 -1.1068520e-001	 -2.9594604e-001	 -2.9594604e-001	 -2.9594604e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.7564348e-001	 -2.0966017e-001	 -2.0966017e-001	 -3.2893769e-001	 -3.2893769e-001	 -2.9848386e-001	 -2.9848386e-001	 -2.9848386e-001	 -2.5787874e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.7818130e-001	 -2.7818130e-001	 -2.7818130e-001	 -1.8935761e-001	 -1.8935761e-001	 -2.3503836e-001	 -2.3503836e-001	 -2.3503836e-001	 -1.8428197e-001	 -1.8428197e-001	 -1.8428197e-001	 -2.9848386e-001	 -2.9848386e-001	 -2.9848386e-001	 -2.7056784e-001	 -2.7056784e-001	 -2.7056784e-001	 -1.3860121e-001	 -1.3860121e-001	 -1.3860121e-001	 -1.3860121e-001	 -2.0204671e-001	 -2.0204671e-001	 -2.0204671e-001	 -2.9594604e-001	 -2.9594604e-001	 -2.9594604e-001	 -2.9340822e-001	 -2.9340822e-001	 -2.9340822e-001	 -3.0863514e-001	 -3.0863514e-001	 -3.0863514e-001	 -3.6446717e-001	 -3.6446717e-001	 -1.6397941e-001	 -1.8428197e-001	 -1.8428197e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.4265182e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.3250054e-001	 -2.3250054e-001	 -2.3250054e-001	 -2.8833258e-001	 -2.8833258e-001	 -2.8833258e-001	 -3.2893769e-001	 -3.2893769e-001	 -3.2893769e-001	 -2.4518964e-001	 -2.4518964e-001	 -2.4518964e-001	 -8.7844818e-002	 -8.7844818e-002	 -8.7844818e-002	 -1.7920633e-001	 -1.7920633e-001	 -1.7920633e-001	 -1.5382813e-001	 -1.5382813e-001	 -1.5382813e-001	 -2.3503836e-001	 -2.3503836e-001	 -2.3503836e-001	 -2.3503836e-001	 -2.2234926e-001	 -2.2234926e-001	 -2.2234926e-001	 -2.9340822e-001	 -2.9340822e-001	 -2.9340822e-001	 -3.3908897e-001	 -3.3908897e-001	 -3.3908897e-001	 -1.8428197e-001	 -1.8428197e-001	 -1.8428197e-001	 -2.7056784e-001	 -2.7056784e-001	 -1.3098775e-001	 -1.3098775e-001	 -2.2234926e-001	 -2.2234926e-001	 -2.6803002e-001	 -2.6803002e-001	 -2.6803002e-001	 -3.6446717e-001	 -3.6446717e-001	 -3.6446717e-001	 -2.8325694e-001	 -2.8325694e-001	 -2.8325694e-001	 -1.4875249e-001	 -1.4875249e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.9189543e-001	 -1.9189543e-001	 -1.9189543e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -2.4011400e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.6905505e-001	 -1.2591211e-001	 -1.2591211e-001	 -2.3250054e-001	 -2.3250054e-001	 -2.3250054e-001	 -2.6295438e-001	 -2.6295438e-001	 -2.6295438e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -1.4875249e-001	 -1.9189543e-001	 -1.9189543e-001	 -1.2844993e-001	 -1.2844993e-001	 -1.2844993e-001	 -1.2844993e-001	 -2.8071912e-001	 -2.8071912e-001	 -2.8071912e-001	 -3.1117296e-001	 -3.1117296e-001	 -3.1117296e-001	 -2.6803002e-001	 -2.6803002e-001	 -2.4772746e-001	 -2.4772746e-001	 -2.4772746e-001	 -1.4621467e-001	 -1.4621467e-001	 -1.4621467e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.6041656e-001	 -2.6041656e-001	 -1.1576083e-001	 -1.1576083e-001	 -1.1576083e-001	 -2.2742490e-001	 -2.2742490e-001	 -2.2742490e-001	 -3.5685371e-001	 -3.5685371e-001	 -3.5685371e-001	 -1.6397941e-001	 -1.6397941e-001	 -1.6397941e-001	 -3.0863514e-001	 -3.0863514e-001	 -3.0863514e-001	 -1.8428197e-001	 -1.8428197e-001	 -2.1727362e-001	 -2.1727362e-001	 -2.7310566e-001	 -2.7310566e-001	 -2.9087040e-001	 -2.9087040e-001	 -2.6803002e-001	 -2.6803002e-001	 -3.2639987e-001	 -3.2639987e-001	 -3.2639987e-001	 -2.2742490e-001	 -2.2742490e-001	 -2.2742490e-001	 -2.1219799e-001	 -2.1219799e-001	 -2.1219799e-001	 -1.7413069e-001	 -1.7413069e-001	 -2.5026528e-001	 -2.5026528e-001	 -2.5026528e-001	 -1.8174415e-001	 -1.8174415e-001	
